bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A000222,20,0,0.42,3,9,0,0,1,0.96,6,0,0,,保证,否,自置,1,10,0,2.021697071
GOOD,A000223,20,0,0.87,1,1,70000,1,2,0.79,1,0,0,406.54,保证,否,自置,5,0.33,0,3.067517596
GOOD,A000224,20,0,0.79,4,3,25000,2,2,0.89,8,0,0,,保证,否,自置,2,0.59,0,0
GOOD,A000225,20,0,0.08,2,1,303000,7,1,0.67,2,0,0,,保证,否,自置,2,1,0,0
GOOD,A000226,20,0,0.4,3,5,10000,1,2,0.96,9,1,0,,保证,否,自置,14,0.6,0,0
GOOD,A000227,20,0,0.64,0,5,100000,0,2,1,2,0,1,,保证,否,自置,1,2,0,5.0259644916
GOOD,A000228,10/MISS,0,0.95,2,4,1600,0,0,1,4,0,0,,信用,否,自置,1,0.25,0,0
GOOD,A000229,20,0,0.2,2,2,0,1,2,0.92,1,0,0,,保证,否,自置,29,10,0,0.3826681922
GOOD,A000230,20,0,0.62,1,2,0,1,1,0.67,2,0,0,,信用,否,自置,6,10,0,2.9523018729
GOOD,A000231,20,0,0.66,0,2,0,1,1,0.98,3,0,0,,保证,否,其他,3,10,0,1.4492200908
GOOD,A000232,20,0,0.3,2,2,220000,1,2,0.87,3,0,0,412.97,保证,否,自置,1,1.5,0,6.4155533543
BAD,A000233,20,1,0.35,1,3,450000,0,2,0.91,6,0,0,266.56,保证,否,自置,3,0.8,0,1.0554126839
GOOD,A000234,20,0,0.24,1,8,490341.3188,2,0,0.87,9,0,0,,抵押,否,自置,5,0.18,0,0
GOOD,A000235,20,0,0.88,1,6,130000,0,2,1,1,0,0,638.26,保证,否,自置,5,1,0,0
BAD,A000236,20,1,0.1,5,6,100000,0,4,0.94,7,0,0,,抵押,否,自置,9,0.11,1.44,3.755703382
GOOD,A000237,20,0,0.63,2,5,155000,2,2,0.94,0,0,0,464.13,抵押,否,自置,10,0.29,2,3.9762535139
GOOD,A000238,20,0,0.61,0,6,203600,0,1,1,2,0,1,,保证,否,自置,8,0.67,0,0
GOOD,A000239,20,0,0.78,2,13,4898,0,1,0.98,6,0,1,,保证,否,自置,5,0.5,0,20
GOOD,A000240,20,0,1,2,4,20200,0,2,0.97,3,0,0,345.03,保证,否,自置,4,1,0,1.9382943978
GOOD,A000241,20,0,0.66,0,4,50000,0,2,0.95,5,0,0,,信用,否,自置,6,6,0,0
GOOD,A000242,10/MISS,0,0.26,0,2,70000,1,8,0.91,6,0,0,,保证,否,其他,,0.15,0,0.6864913078
GOOD,A000243,20,0,0.39,0,4,300000,1,1,0.97,4,0,0,,保证,否,自置,22,0.23,0,1.6247723115
GOOD,A000244,20,0,0.18,4,11,410000,1,3,0.95,7,0,0,,保证,否,自置,14,0.5,0,0
BAD,A000245,10/MISS,1,0.74,3,10,200000,1,3,0.96,5,0,0,14305.93,保证,否,自置,2,0.4,0,0
GOOD,A000246,10/MISS,0,0.22,0,4,420000,1,3,0.96,2,0,0,,抵押,否,自置,1,0.09,0,0
GOOD,A000247,20,0,0.63,4,2,100000,0,3,0.88,3,1,2,434.97,保证,否,自置,5,0.32,0,3.1376172107
BAD,A000248,10/MISS,1,0.49,0,15,22000,0,2,0.99,10,2,4,365.1,保证,否,自置,9,0.11,0,0
GOOD,A000249,10/MISS,0,1,0,7,2500,0,1,0.92,3,0,1,,保证,否,自置,3,0.56,0,5.6030779575
BAD,A000250,20,1,0.49,2,10,94000,0,1,1,7,0,2,544.61,保证,否,自置,3,0.83,0,2.8718362155
BAD,A000251,20,1,0,1,1,5000,2,3,0.78,1,0,0,138.95,保证,否,其他,8,0.15,0,0
GOOD,A000252,20,0,0.78,0,4,0,1,2,0.93,8,0,0,,抵押,否,自置,15,10,2,2.9698588606
BAD,A000253,20,1,0.64,0,2,30000,0,1,0.92,2,0,0,,信用,否,自置,3,2,0,0
GOOD,A000254,20,0,0.33,3,4,60000,0,1,1,8,0,0,,信用,否,自置,8,0.5,0,0
GOOD,A000255,20,0,0.57,9,9,110000,0,1,1,3,0,0,,保证,否,自置,15,0.4,0,0
GOOD,A000256,10/MISS,0,0.59,1,6,300000,0,4,1,4,0,0,,保证,否,自置,5,0.18,0,1.4666540295
BAD,A000257,20,1,0.37,0,2,100000,0,3,0.96,3,0,0,,保证,否,自置,4,10,0,0
GOOD,A000258,20,0,0.55,8,10,490341.3188,0,0,1,8,0,0,,保证,否,自置,5,0.14,0,0
GOOD,A000259,20,0,0.27,1,6,490341.3188,1,2,0.98,3,0,0,,保证,否,自置,15,0.11,0,1.7055036671
GOOD,A000260,20,0,0.09,0,1,100000,0,4,0.75,4,0,0,,保证,否,自置,8,1,0,0
GOOD,A000261,20,0,0.22,2,7,150000,0,1,0.96,7,0,0,,信用,否,自置,2,0.2,0,0
GOOD,A000262,10/MISS,0,0.5,2,5,196000,0,0,1,1,0,0,,信用,否,自置,6,0.33,0,0
GOOD,A000263,20,0,0.32,1,5,20000,1,1,0.97,3,0,0,,保证,否,自置,14,0.28,0,0
BAD,A000264,10/MISS,1,0,1,2,490341.3188,0,2,0.9,2,0,0,,抵押,否,自置,2,0.63,0.83,6.6666666667
GOOD,A000265,10/MISS,0,0.26,2,8,4500,0,2,0.94,6,0,3,,保证,否,自置,5,0.5,0,2.5633434201
GOOD,A000266,20,0,0.76,1,4,2788,1,3,0.98,6,0,1,354.15,保证,否,自置,8,1,0,3.9562942522
GOOD,A000267,20,0,0.51,1,9,40000,0,0,1,7,0,0,,信用,否,自置,5,0.25,0,4.4276861444
GOOD,A000268,20,0,0.82,3,9,30000,0,1,1,4,0,0,,保证,否,自置,3,0.67,0,3.5825761409
GOOD,A000269,10/MISS,0,0.08,2,7,30000,0,3,0.93,4,0,0,,抵押,否,其他,13,0.8,0.53,10.854554345
GOOD,A000270,20,0,0.6,0,5,4000,0,0,1,8,0,0,,信用,否,自置,9,0.67,0,0
GOOD,A000271,20,0,0.82,6,6,20000,0,1,0.97,1,0,0,,保证,否,自置,,0.81,0,0.8570544211
GOOD,A000272,20,0,0.64,4,9,100000,0,2,0.97,9,0,0,,保证,否,自置,9,0.22,0,0
GOOD,A000273,10/MISS,0,0.44,3,1,456000,0,2,1,4,0,0,,保证,否,其他,,0.44,0,0
BAD,A000274,10/MISS,1,0.98,3,11,155500,0,2,1,6,0,4,871.02,保证,否,自置,21,0.18,0,1.9411347019
GOOD,A000275,20,0,0.95,2,9,30000,0,1,0.98,6,0,2,,保证,否,自置,2,1.5,0,3.0558961606
GOOD,A000276,20,0,0.75,3,4,80000,0,3,0.95,5,0,1,,保证,否,自置,11,0.93,0,5.3552138872
GOOD,A000277,20,0,0.23,2,5,50000,1,2,0.97,6,0,0,,保证,否,自置,7,1,0,2.6903834932
GOOD,A000278,20,0,0.37,4,3,104500,0,3,0.94,5,0,2,921.06,保证,否,自置,6,0.25,0,2.5119632249
BAD,A000279,20,1,0.72,0,6,490341.3188,0,0,1,6,0,0,,信用,否,自置,5,1.67,0,4.2559107507
GOOD,A000280,20,0,0.12,0,1,63000,0,3,1,2,0,0,,信用,否,其他,4,0.79,0,7.7588715152
GOOD,A000281,20,0,0,0,1,100000,0,3,1,1,0,0,,信用,否,自置,1,0.5,0,4
GOOD,A000282,20,0,0.49,1,8,30000,0,1,1,9,0,0,,保证,否,自置,2,0.33,0,0
GOOD,A000283,20,0,0.79,2,7,490341.3188,0,2,0.96,8,0,0,,保证,否,自置,5,1,0,0
GOOD,A000284,10/MISS,0,0.25,0,14,15000,0,1,1,12,0,0,,信用,否,自置,3,0.07,0,0
BAD,A000285,20,1,0.67,2,4,91000,0,3,0.96,9,0,0,,信用,否,自置,11,0.23,0,0
GOOD,A000286,20,0,0.51,2,10,30000,0,2,0.96,10,0,0,,保证,否,自置,15,0.67,0,0
GOOD,A000287,20,0,0.22,5,11,490341.3188,1,0,0.93,10,0,0,,保证,否,自置,3,0.22,0,0
GOOD,A000288,20,0,0.98,6,9,490341.3188,0,2,0.98,10,0,0,,保证,否,自置,21,0.23,0,0
BAD,A000289,20,1,0,0,3,50000,0,3,0.9,0,0,0,,保证,否,自置,0,10,0,0
GOOD,A000290,20,0,0.18,2,5,20000,0,1,0.95,1,0,0,813.87,保证,否,自置,4,0.15,0,1.9581431315
GOOD,A000291,20,0,0.79,0,2,490341.3188,1,1,0.99,7,1,1,,保证,否,自置,9,0.55,0,0
GOOD,A000292,20,0,0.55,4,4,434719,1,2,0.95,5,1,1,,保证,否,自置,8,0.62,0,0.9438984516
GOOD,A000293,10/MISS,0,0.62,7,5,10000,1,2,0.95,9,0,2,1263.22,保证,否,自置,3,0.18,0,0
GOOD,A000294,20,0,0.09,2,4,51000,1,2,0.92,4,0,0,,保证,否,自置,14,0.3,0,0
GOOD,A000295,20,0,1,4,6,20000,0,1,0.96,3,0,1,,保证,否,自置,3,0.67,0,1.3490998131
BAD,A000296,10/MISS,1,0.28,0,7,1776,0,0,1,3,0,1,,保证,否,自置,3,0.37,0,1.9286310095
GOOD,A000297,20,0,0.44,2,3,80000,1,3,0.78,1,0,0,,保证,否,自置,16,0.42,0,20
GOOD,A000298,10/MISS,0,0.77,2,17,20000,0,0,1,8,0,0,,保证,否,自置,1,0.6,0,1.8266988013
BAD,A000299,20,1,0.21,3,4,200000,0,2,0.96,5,0,0,,保证,否,自置,7,1,0,6.6356150261
GOOD,A000300,20,0,0.81,2,3,83000,1,1,0.98,4,0,0,,保证,否,自置,23,0.31,0,0
GOOD,A000301,20,0,0.55,4,11,80000,0,2,0.99,9,0,0,,保证,否,自置,1,0.83,0,0
GOOD,A000302,20,0,0.12,0,5,50000,1,1,0.95,5,1,0,,保证,否,自置,3,0.5,0,3.4772158237
GOOD,A000303,10/MISS,0,0.46,1,6,3168,0,0,1,7,0,2,,保证,否,自置,3,1,0,4.7503681535
GOOD,A000304,20,0,1,3,6,0,2,1,0.94,9,0,0,,保证,否,自置,8,10,0,2.6059298299
GOOD,A000305,20,0,0.65,2,5,0,1,2,0.98,5,0,0,,保证,否,自置,14,10,0,3.34432736
GOOD,A000306,20,0,0,2,5,200000,0,2,1,2,0,0,,保证,否,自置,6,0.38,0,1.9808219178
GOOD,A000307,20,0,0.78,2,9,255000,1,2,0.97,9,0,0,,保证,否,自置,4,0.23,0,0
GOOD,A000308,20,0,0.73,1,6,90000,1,1,0.97,2,0,0,,保证,否,自置,24,1,0,1.8230926944
BAD,A000309,10/MISS,1,0,1,0,150000,3,0,0.4,1,0,0,,保证,否,自置,14,0.9,0,0
GOOD,A000310,20,0,0.77,0,1,266000,1,5,0.75,4,0,0,,保证,否,自置,7,0.19,0,0
GOOD,A000311,20,0,0.45,2,9,25000,0,1,1,8,0,0,842.55,保证,否,自置,2,0.15,0,0.9671684982
GOOD,A000312,20,0,0.8,8,10,490341.3188,1,1,0.93,7,0,0,,抵押,否,自置,7,10,1.6,20
GOOD,A000313,10/MISS,0,0.5,5,6,50000,0,1,1,5,0,0,,保证,否,自置,5,0.2,0,1.3003508136
GOOD,A000314,20,0,0.25,0,3,190000,1,1,0.98,9,0,0,,保证,否,自置,2,0.81,0,0
GOOD,A000315,20,0,0.39,1,9,405000,0,0,1,2,0,0,,信用,否,其他,3,0.4,0,0
GOOD,A000316,10/MISS,0,0.95,0,1,95000,0,1,0.92,3,0,2,,信用,否,自置,8,0.53,0,0
GOOD,A000317,10/MISS,0,0.82,2,7,21000,0,1,0.96,4,0,0,638.4,保证,否,其他,1,1.11,0,3.9228506048
BAD,A000318,20,1,0.43,5,8,400000,0,2,0.92,7,1,3,,保证,否,自置,4,0.24,0,1.6330303246
GOOD,A000319,20,0,0.81,1,8,90000,0,2,0.99,4,1,2,,保证,否,自置,5,0.13,0,3.4423022806
GOOD,A000320,20,0,0.3,2,8,30000,0,2,0.98,8,0,1,64.25,保证,否,自置,1,0.26,0,2.189255281
BAD,A000321,20,1,0.85,1,4,0,5,5,0.73,7,0,0,,保证,否,自置,3,10,0,0
BAD,A000322,10/MISS,1,0.52,0,2,0,0,1,0.97,5,0,0,,信用,否,自置,4,10,0,2.1297950339
BAD,A000323,20,1,0.7,1,5,30000,0,0,1,8,0,0,,信用,否,自置,4,3,0,20
GOOD,A000324,20,0,0.75,3,5,80000,0,1,0.98,4,0,0,,保证,否,自置,15,0.5,0,2.6872139531
GOOD,A000325,20,0,0.54,0,1,15000,1,3,0.96,4,0,0,,保证,否,自置,10,0.5,0,2.7783797601
GOOD,A000326,20,0,0.36,0,2,290000,0,3,1,1,0,0,,信用,否,其他,9,1,0,0
GOOD,A000327,20,0,0.53,2,6,200000,2,1,0.98,9,0,0,,信用,否,自置,11,0.09,0,0
GOOD,A000328,20,0,0.5,1,12,90000,0,0,1,10,0,0,,信用,否,自置,6,0.06,0,0
GOOD,A000329,20,0,0.47,0,2,340000,0,3,0.96,5,0,0,,保证,否,自置,2,0.6,0,0
GOOD,A000330,20,0,0.65,1,8,110000,0,0,1,5,0,0,,保证,否,自置,20,0.31,0,0
GOOD,A000331,20,0,0.76,0,6,50000,0,1,0.98,8,0,0,,保证,否,自置,2,0.33,0,2.5004223966
BAD,A000332,20,1,0,3,2,300000,3,1,0.87,0,0,0,,保证,否,其他,3,0.58,0,0
GOOD,A000333,20,0,1,1,7,346,0,2,0.98,4,1,0,783.44,保证,否,自置,7,0.12,0,0
GOOD,A000334,20,0,0.83,2,7,50000,0,1,0.98,5,0,3,,保证,否,自置,4,0.75,0,2.1826007434
GOOD,A000335,20,0,0.95,0,6,50000,0,2,0.91,4,0,2,,保证,否,自置,5,0.5,0,5.5399031308
GOOD,A000336,20,0,0.56,1,4,350000,1,2,0.83,2,0,0,2601.99,保证,否,自置,17,0.5,0,1.1972335492
GOOD,A000337,20,0,0.81,4,3,10000,1,3,0.92,4,0,0,,保证,否,自置,7,1,0,0
GOOD,A000338,20,0,0.25,4,6,329000,0,1,0.98,3,0,0,68.86,信用,否,自置,22,0.14,0,0
GOOD,A000339,20,0,0.56,3,7,310000,0,2,1,7,0,0,,抵押,否,自置,2,0.03,1.44,1.9010593653
BAD,A000340,20,1,0.98,2,1,220000,0,4,0.88,6,0,0,,保证,否,自置,8,0.28,0,0
BAD,A000341,20,1,0.61,3,11,330000,0,2,1,6,0,4,,保证,否,自置,2,1,0,0
GOOD,A000342,20,0,0.67,1,7,95000,0,1,0.98,6,0,0,,保证,否,自置,15,1,0,1.1699052916
GOOD,A000343,20,0,1,0,1,90000,0,3,0.5,1,0,0,477.8,保证,否,自置,10,3,0,5.9914322519
GOOD,A000344,20,0,0.67,4,7,65000,0,1,0.98,5,0,1,,保证,否,自置,11,1,0,1.5635598781
GOOD,A000345,20,0,0.22,3,1,206000,1,3,0.98,6,1,1,,保证,否,自置,11,0.23,0,0
GOOD,A000346,10/MISS,0,0.37,0,2,999,0,1,0.89,2,0,0,,保证,是,自置,3,0.77,0,8.1681180202
GOOD,A000347,20,0,0.49,0,4,100000,2,2,0.78,6,0,4,144.01,保证,否,自置,4,0.67,0,1.5816945221
GOOD,A000348,10/MISS,0,1,0,2,10000,0,0,1,1,0,0,,保证,否,自置,1,1,0,0
GOOD,A000349,20,0,0.41,0,5,10000,0,3,1,7,0,1,486.61,保证,否,自置,1,0.67,0,4.6122540016
GOOD,A000350,20,0,0.57,1,6,400,0,2,0.98,6,0,1,,保证,否,自置,2,1,0,2.8538677042
BAD,A000351,10/MISS,1,1,0,8,0,0,0,1,1,0,0,,保证,否,自置,3,10,0,4.5500873617
GOOD,A000352,20,0,1,0,5,400000,0,1,0.94,1,0,0,2.22,保证,否,自置,3,0.33,0,6.8593552714
BAD,A000353,20,1,0,0,1,82000,1,0,0.33,0,0,0,13.42,保证,否,自置,14,0.6,0,0
GOOD,A000354,10/MISS,0,0.6,0,0,100000,1,1,0.93,2,1,0,295.28,保证,否,自置,2,0.01,0,0
GOOD,A000355,20,0,0,0,2,200000,0,3,0.93,1,0,0,,保证,否,自置,6,10,0,16
GOOD,A000356,20,0,0.81,0,5,150000,1,2,0.92,7,0,0,,保证,否,自置,6,1,0,0
GOOD,A000357,20,0,0.98,4,8,230000,0,0,1,4,0,0,,保证,否,自置,11,0.33,0,2.3560261099
GOOD,A000358,20,0,0.79,1,13,21000,1,2,0.99,13,0,0,,保证,否,其他,8,0.37,0,0
GOOD,A000359,20,0,0.69,6,6,209000,0,2,0.94,4,0,0,,保证,否,自置,17,0.32,0,1.3881570161
GOOD,A000360,20,0,1,1,6,100000,0,0,1,5,0,0,,保证,否,自置,3,1.18,0,3.8344083371
GOOD,A000361,20,0,0.34,4,8,345000,0,1,1,4,0,0,,保证,否,自置,2,0.18,0,0
GOOD,A000362,20,0,0.3,2,5,70000,0,0,1,3,0,0,,信用,否,自置,12,0.31,0,0
GOOD,A000363,20,0,0.52,5,8,490341.3188,0,0,1,2,0,0,,保证,否,自置,8,0.32,0,0
GOOD,A000364,20,0,0.91,1,6,10000,0,2,0.92,2,0,0,,保证,否,其他,,0.67,0,0
GOOD,A000365,20,0,0.87,3,7,100000,0,1,0.97,5,0,0,,保证,是,自置,4,0.25,0,0
GOOD,A000366,20,0,0.78,1,4,57000,0,2,0.94,3,0,0,,保证,否,自置,2,0.42,0,0
GOOD,A000367,10/MISS,0,0.12,0,0,490341.3188,0,1,0.94,3,2,0,,保证,否,自置,2,0.23,0,0
GOOD,A000368,20,0,0.53,3,13,15000,0,1,1,7,0,2,842.55,保证,否,自置,2,0.15,0,1.7532330452
GOOD,A000369,20,0,0.92,5,5,250000,1,1,0.97,5,0,2,1944.48,保证,否,自置,12,0.5,0,1.8344440058
GOOD,A000370,20,0,0.84,0,8,100000,0,2,0.98,8,0,1,,信用,否,其他,11,0.3,0,5.4095015189
GOOD,A000371,20,0,0.03,1,8,90000,1,3,0.94,3,1,0,,保证,否,其他,3,0.9,0,4.1041952571
BAD,A000372,20,1,1,1,8,1000,0,0,1,2,0,1,,保证,否,自置,5,0.8,0,2.0529272005
GOOD,A000373,20,0,0.74,4,8,80000,0,1,1,6,0,3,,保证,否,自置,4,0.25,0,1.433419458
GOOD,A000374,10/MISS,0,0.3,0,7,200000,0,0,1,1,0,0,,保证,否,自置,4,10,0,0
GOOD,A000375,10/MISS,0,0.61,1,6,3900,0,1,0.96,5,0,0,,保证,是,自置,4,0.33,0,3.0069701568
GOOD,A000376,10/MISS,0,1,1,5,100000,0,0,1,1,0,1,,保证,否,其他,,1.5,0,0
BAD,A000377,20,1,1,1,7,5500,0,1,0.99,5,0,0,,保证,否,自置,2,0.75,0,4.1463014162
GOOD,A000378,20,0,0,0,0,100000,1,0,0,0,0,0,133.21,保证,否,自置,33,2,0,2.9
GOOD,A000379,20,0,0.85,0,3,270000,1,4,0.97,5,0,0,,保证,否,自置,24,1,0,3.453163077
GOOD,A000380,20,0,0.99,4,9,50000,0,1,0.96,4,0,0,,保证,否,自置,8,0.2,0,0
GOOD,A000381,20,0,0.23,0,3,490341.3188,1,1,0.91,4,0,0,,保证,否,自置,1,0.15,0,0
GOOD,A000382,20,0,0,3,1,490341.3188,1,2,0.4,1,0,0,,抵押,否,自置,4,0.39,0,0
GOOD,A000383,20,0,0.48,3,8,286000,1,1,0.98,6,0,0,,保证,否,自置,4,0.33,0,3.356628334
GOOD,A000384,20,0,0.54,2,5,50000,0,4,1,5,0,0,,保证,否,自置,7,0.32,0,0
GOOD,A000385,20,0,0.68,0,7,108000,1,3,0.86,9,0,0,28957.52,抵押,否,自置,7,0.49,0,0
GOOD,A000386,20,0,0.68,0,7,108000,1,3,0.86,9,0,0,28957.52,抵押,否,自置,7,0.12,0,0
GOOD,A000387,20,0,0.64,0,8,150000,0,1,0.95,7,0,0,147.51,保证,否,自置,2,0.67,0,2.7659777024
GOOD,A000388,20,0,1,1,6,350000,0,0,1,1,0,0,,保证,否,自置,4,0.67,0,0
GOOD,A000389,10/MISS,0,0.79,4,6,20000,0,0,1,4,0,4,,保证,否,自置,3,0.67,0,2.3562937993
GOOD,A000390,20,0,0.27,1,1,175000,0,2,1,3,0,0,,保证,否,自置,2,0.5,0,10.719068068
BAD,A000391,20,1,0.58,2,14,5100,0,1,0.98,6,0,1,,保证,否,其他,8,1,0,3.5115457664
GOOD,A000392,20,0,0.23,0,4,300000,1,3,0.83,8,0,3,834.23,保证,否,自置,4,0.45,0,2.1231452809
BAD,A000393,20,1,0.23,0,5,310000,0,2,0.97,5,0,1,,保证,否,自置,1,1,0,4.2962540168
GOOD,A000394,20,0,0.98,1,4,5000,0,1,1,3,0,1,,保证,否,自置,3,0.7,0,2.4231776946
BAD,A000395,10/MISS,1,0.97,3,6,300000,0,1,1,5,0,2,594.47,保证,否,自置,3,1,0,2.1550098592
GOOD,A000396,20,0,0.55,1,5,270000,0,3,0.94,6,0,2,2596.51,保证,否,自置,5,0.11,0,0
GOOD,A000397,20,0,0.85,4,5,184000,0,1,0.98,5,0,2,,保证,否,自置,10,0.67,0,2.8660521851
GOOD,A000398,20,0,0.85,2,10,20000,0,0,1,10,0,4,,保证,否,自置,3,0.33,0,2.7398275843
GOOD,A000399,10/MISS,0,0.66,0,1,0,0,1,1,8,0,0,,保证,否,自置,3,10,0,1.090285807
GOOD,A000400,20,0,1,2,4,0,0,1,1,6,0,0,,保证,否,自置,6,10,0,2.7013739188
GOOD,A000401,20,0,0.77,0,3,300000,0,1,0.96,3,0,0,,保证,否,自置,,0.33,0,0
GOOD,A000402,20,0,0.2,0,1,150000,0,0,1,1,0,0,,信用,否,自置,2,10,0,0
GOOD,A000403,20,0,0.45,1,2,60000,0,1,0.92,4,0,0,,保证,否,自置,3,0.83,0,0
GOOD,A000404,20,0,0.56,3,8,310000,0,2,1,6,0,0,,保证,否,自置,1,1,0,10.623912197
BAD,A000405,20,1,0.63,5,5,100000,1,2,0.98,6,0,0,,保证,否,自置,5,0.17,0,0
GOOD,A000406,20,0,,,,,,,,,,,2346.69,保证,,自置,15,10,0,8
GOOD,A000407,20,0,0.82,2,1,100000,0,0,1,3,0,0,,信用,否,其他,3,0.5,0,0
GOOD,A000408,20,0,0.26,0,4,200000,0,2,0.93,5,0,0,,保证,否,自置,1,0.38,0,2.3494768498
GOOD,A000409,20,0,0.4,3,5,70000,0,1,1,3,0,0,763.23,信用,否,自置,10,0.13,0,0
BAD,A000410,20,1,0,0,2,150000,4,0,0,0,0,0,,保证,否,自置,7,1,0,0
GOOD,A000411,20,0,0.85,0,3,360000,0,2,0.91,0,0,0,,抵押,否,自置,7,1,4.2,2.3260772645
GOOD,A000412,20,0,0.32,0,2,10000,1,2,0.97,5,2,0,,信用,否,其他,,0.44,0,0
GOOD,A000413,20,0,0.44,1,4,441000,0,3,1,7,0,0,,保证,否,自置,10,0.63,0,1.6216821857
BAD,A000414,20,1,0.63,1,7,40000,0,1,1,8,0,0,,保证,否,自置,7,0.75,0,2.0736304708
GOOD,A000415,20,0,0.21,1,12,80000,0,4,0.96,4,0,0,,保证,否,自置,3,0.43,0,4.5424751749
BAD,A000416,20,1,0,0,2,100000,2,0,0.75,0,0,0,,保证,否,自置,8,0.67,0,0
GOOD,A000417,20,0,0.78,3,6,119000,0,4,0.96,6,3,0,,保证,否,自置,6,0.14,0,0
GOOD,A000418,20,0,0.35,2,6,130000,0,1,1,4,0,0,,保证,否,自置,5,0.27,0,1.9567547418
GOOD,A000419,20,0,0.8,2,3,50000,0,2,0.97,6,0,2,,保证,否,自置,7,0.5,0,1.6469062865
BAD,A000420,20,1,,,,,,,,,,,2346.69,保证,,自置,16,10,0,10
GOOD,A000421,10/MISS,0,0.89,2,3,100000,0,1,1,1,0,1,,保证,否,自置,6,0.33,0,0
GOOD,A000422,20,0,0.71,1,2,20000,0,2,1,3,0,0,,保证,否,自置,7,1,0,0
GOOD,A000423,20,0,0,0,0,54000,1,0,0,0,0,0,,抵押,是,自置,25,4.63,2,0
GOOD,A000424,10/MISS,0,0.35,3,2,250000,0,0,1,6,0,0,,信用,否,自置,2,0.15,0,0
GOOD,A000425,20,0,0.25,0,7,3000,0,1,0.98,6,0,1,,保证,否,自置,7,1.88,0,2.3186374656
GOOD,A000426,10/MISS,0,0.8,3,8,3900,0,1,0.98,7,1,4,282.87,保证,否,自置,6,0.23,0,3.7267335367
GOOD,A000427,20,0,0.67,4,6,210000,1,2,0.9,3,0,0,20223.02,保证,否,自置,3,0.23,0,0.7663538675
GOOD,A000428,10/MISS,0,0.68,0,1,100000,0,0,1,1,0,0,40.68,保证,否,自置,4,0.7,0,0
BAD,A000429,20,1,0.45,3,5,10000,0,0,1,7,0,0,,保证,否,自置,1,0.67,0,1.3101210083
GOOD,A000430,20,0,0.07,5,5,370000,0,3,0.98,2,0,0,,保证,否,自置,16,0.25,0,1.7005030983
GOOD,A000431,20,0,0.56,5,9,60000,1,2,0.9,5,0,0,1546.53,保证,否,自置,8,1.25,0,0
GOOD,A000432,10/MISS,0,0.33,1,8,30000,0,2,0.93,3,0,0,,保证,否,自置,9,0.59,0,0
GOOD,A000433,20,0,0.25,1,1,420000,3,4,0.95,12,0,0,,保证,否,自置,4,0.71,0,0
GOOD,A000434,20,0,0.51,2,5,45000,0,2,1,10,0,0,397.43,保证,否,自置,10,0.75,0,1.8147484858
GOOD,A000435,20,0,0.76,1,1,30000,0,2,0.93,3,0,0,505.59,保证,否,自置,4,0.63,0,3.1420286733
GOOD,A000436,20,0,0.71,3,6,120000,1,3,0.95,6,0,0,,保证,否,自置,21,0.83,0,0
BAD,A000437,20,1,0.91,1,7,50000,0,2,0.98,6,0,0,,保证,否,自置,19,0.29,0,1.0033976879
GOOD,A000438,10/MISS,0,0.45,0,1,30000,0,1,0.96,8,0,0,510.77,信用,否,自置,3,0.07,0,0
BAD,A000439,20,1,0.34,0,7,20000,0,1,1,9,0,0,,保证,否,自置,10,0.4,0,0
GOOD,A000440,20,0,0.54,5,11,20000,0,0,1,7,0,0,,保证,否,自置,7,0.75,0,0
BAD,A000441,20,1,0.68,0,9,86000,0,0,1,4,0,0,,保证,否,自置,8,0.31,0,1.8676475442
GOOD,A000442,20,0,0.37,2,6,336000,0,1,0.97,3,0,0,,保证,否,自置,3,1,0,5.7178043631
GOOD,A000443,20,0,1,2,4,50000,0,1,1,5,0,0,,保证,否,自置,3,1,0,1.2126944859
GOOD,A000444,20,0,0.74,6,7,260000,0,2,1,6,0,3,240.03,保证,否,自置,13,0.4,0,3.8167769931
BAD,A000445,20,1,0.27,0,2,3958,0,0,1,4,0,0,,信用,否,其他,3,0.3,0,0
GOOD,A000446,20,0,0.98,3,6,10000,0,1,0.97,3,0,2,,保证,否,自置,4,0.5,0,0.8461687734
GOOD,A000447,20,0,0.7,2,7,90000,1,1,0.96,7,0,2,668.3,保证,否,自置,3,0.51,0,1.5770692839
GOOD,A000448,20,0,0.55,3,5,6500,0,1,0.97,7,0,1,,保证,否,自置,1,1.67,0,0.6731629928
GOOD,A000449,20,0,0.65,1,7,10095,0,1,1,3,0,0,3.33,保证,否,自置,5,0.67,0,8.2325531617
GOOD,A000450,20,0,0.92,0,6,7300,0,1,1,4,0,2,737.6,保证,否,自置,8,0.4,0,3.1713997405
GOOD,A000451,10/MISS,0,1,0,6,0,0,1,0.98,8,0,0,,保证,否,自置,2,10,0,1.173442646
BAD,A000452,10/MISS,1,0,0,0,300000,1,0,0.67,0,0,0,,抵押,否,自置,8,0.8,2.53,0
