bad_flag_desc,ID,MARRIAGE_STAT2,bad_flag,creditcard_usage,vouch_query_cnt_12,loan_query_cnt_12,least_limit_loan,most_due_time_loan_credit,most_due_time_loan_credit_24,pay_time_rate_loan_credit_6,creditcard_industry_cnt,house_loan_cnt,usage_more_100_creditcard_cnt,avg_deposit_6,Vouch_Name,vehicle_loan_due_3,LIVESTAT_CD2,workyear2,due_to_loan_balance,credit_due_to_loan_balance,asset_to_line
GOOD,A006110,20,0,0.07,0,0,20000,0,0,1,1,1,0,92124.9818,保证,否,自置,1,1,0,0.8801450479
GOOD,A006111,20,0,0,1,1,300000,0,0,1,1,0,0,92124.9818,保证,否,自置,12,1,0,3.3333333333
GOOD,A006112,20,0,0.03,0,1,50000,0,1,1,1,0,0,92124.9818,保证,否,自置,17,0.23,0,1.6693647596
GOOD,A006113,20,0,0.01,0,2,490341.3188,0,0,1,3,1,0,51700.63,保证,否,自置,1,1.15,0,8.9783800608
GOOD,A006114,20,0,0.16,2,1,95000,0,1,0.99,3,4,0,33712.1,抵押,否,自置,10,0.92,1,1.7925274603
GOOD,A006115,20,0,0,0,2,290000,0,0,1,0,0,0,92124.9818,抵押,否,自置,17,10,1,0
GOOD,A006116,20,0,0,0,0,80000,0,0,1,3,0,0,53533.77,保证,否,自置,7,0.33,0,14.998125234
GOOD,A006117,20,0,0.14,0,0,186000,0,1,0.95,3,0,0,92124.9818,保证,否,自置,6,1,0,4.0495867769
GOOD,A006118,20,0,0.44,2,2,20000,0,0,1,1,0,0,92124.9818,抵押,否,自置,20,0.33,1,4.6907162448
GOOD,A006119,20,0,0,1,0,490341.3188,0,0,1,2,0,0,92124.9818,保证,否,自置,15,0.3,0,5.5555555556
GOOD,A006120,10/MISS,0,0.23,0,4,150000,0,0,1,1,1,0,92124.9818,保证,否,自置,16,0.46,0,2.1533108077
GOOD,A006121,20,0,0,1,0,490341.3188,0,0,1,0,0,0,92124.9818,抵押,否,自置,8,0.23,1,2.7016129032
GOOD,A006122,20,0,0.26,2,3,250000,0,1,0.97,5,1,0,42853.92,保证,否,自置,10,0.5,0,1.5692256029
GOOD,A006123,20,0,0,1,1,210000,0,0,1,2,1,0,92124.9818,保证,否,自置,14,0.26,0,5.4048649189
GOOD,A006124,20,0,0.34,2,1,210000,0,0,1,3,0,0,30823,保证,否,自置,26,0.42,0,3.8466445399
GOOD,A006125,20,0,0.01,1,1,140000,0,0,1,0,0,0,92124.9818,保证,否,自置,11,1,0,0
GOOD,A006126,20,0,0.13,3,2,150000,0,0,1,4,0,0,84306.44,保证,否,自置,15,0.5,0,2.6693501955
GOOD,A006127,20,0,0.37,0,0,100000,0,0,1,4,0,1,92124.9818,保证,否,自置,4,0.67,0,3.9021413888
GOOD,A006128,20,0,0.22,2,0,490341.3188,0,0,1,2,1,0,83338.39,保证,否,自置,6,0.25,0,0.8689096462
GOOD,A006129,20,0,0.19,0,1,20000,0,0,1,6,0,0,45947.83,保证,否,自置,10,1,0,3.8370135657
GOOD,A006130,20,0,0.22,0,0,20000,0,1,0.94,2,0,0,51293.1,保证,否,自置,5,1,0,0.5950108342
GOOD,A006131,20,0,0,0,2,50000,0,0,1,0,0,0,63119.17,保证,否,自置,3,0.16,0,1.5227735007
GOOD,A006132,20,0,0.08,5,2,50000,0,1,1,4,1,0,92124.9818,保证,否,自置,13,0.48,0,2.3472287852
GOOD,A006133,20,0,0,0,1,300000,0,0,1,0,0,0,92124.9818,保证,否,自置,7,0.97,0,20
GOOD,A006134,10/MISS,0,0,0,0,150000,0,0,1,1,0,0,92124.9818,抵押,否,自置,2,0.19,0,0
GOOD,A006135,20,0,0.07,0,2,100005,0,0,1,4,0,0,75206.23,保证,否,自置,5,0.4,0,0
GOOD,A006136,10/MISS,0,0,0,0,70000,0,0,1,1,1,0,77406.4,抵押,否,自置,12,0.2,10,4.4444444444
GOOD,A006137,20,0,0.25,1,2,50000,0,0,1,0,0,0,37960.09,保证,否,自置,27,0.56,0,1.238930159
GOOD,A006138,20,0,0,1,1,400000,0,0,1,0,0,0,92124.9818,保证,否,自置,9,0.87,0,4.347826087
GOOD,A006139,20,0,0.18,2,1,50000,0,0,1,4,1,0,92124.9818,保证,否,自置,3,1,0,0.8220133752
GOOD,A006140,20,0,0.6,4,0,260000,0,2,1,4,1,0,31912.57,抵押,否,自置,11,1.27,1.48,2.8594031472
GOOD,A006141,20,0,0,0,1,490341.3188,0,0,1,0,0,0,92124.9818,抵押,否,自置,3,0.25,8.49,4.8
GOOD,A006142,20,0,0.12,0,0,57000,0,0,1,4,0,0,92124.9818,保证,否,自置,4,1,0,20
GOOD,A006143,20,0,0.23,0,3,260000,0,0,1,0,0,0,92124.9818,抵押,否,自置,7,0.21,10,2.3556425077
GOOD,A006144,20,0,0.21,5,3,122200,0,0,1,7,1,1,92124.9818,保证,否,自置,11,0.94,0,2.0129783424
GOOD,A006145,20,0,0.1,2,3,150000,0,0,1,2,0,0,92124.9818,保证,否,自置,15,0.71,0,0
GOOD,A006146,20,0,0,0,1,10000,0,0,1,1,0,0,49109.65,保证,否,自置,15,0.5,0,1.5384615385
GOOD,A006147,20,0,0,1,3,10000,0,0,1,1,0,0,92124.9818,保证,否,自置,7,0.71,0,4.6153846154
GOOD,A006148,20,0,0,0,1,400000,0,0,1,1,1,0,29599.44,抵押,否,自置,7,0.09,2.9,2.3820415078
GOOD,A006149,20,0,0.48,2,3,120000,0,1,1,1,1,0,50174.62,保证,否,自置,7,1.09,0,5.9503709312
GOOD,A006150,20,0,0.14,2,2,460000,0,0,1,3,0,0,54501.93,抵押,否,自置,12,0.13,1.43,2.946087499
GOOD,A006151,20,0,0.14,0,0,100000,0,0,1,3,1,1,44656.89,保证,否,自置,16,0.58,0,1.6867907601
GOOD,A006152,20,0,0,0,1,50000,0,0,1,3,0,0,92124.9818,抵押,否,自置,4,0.52,3.3,6.12
GOOD,A006153,10/MISS,0,0.06,0,1,490341.3188,0,0,1,2,0,0,92124.9818,抵押,否,自置,12,10,7.4,7.2374921138
GOOD,A006154,20,0,0,0,0,40000,0,0,1,0,0,0,77634.99,保证,否,自置,3,10,0,20
GOOD,A006155,20,0,0.62,6,2,460001,0,0,1,4,0,0,92124.9818,保证,否,自置,14,0.45,0,1.3758685567
GOOD,A006156,20,0,0,0,1,50000,0,0,1,1,0,0,46414.98,保证,否,自置,29,10,0,5.1666666667
GOOD,A006157,20,0,0,0,0,50000,0,0,1,0,1,0,12499.65,保证,否,自置,19,1,0,6.75
GOOD,A006158,20,0,0,0,0,0,0,0,1,1,0,0,92124.9818,抵押,否,自置,15,10,1,18.75
GOOD,A006159,20,0,0.38,0,4,40000,0,0,1,10,0,0,42454.01,抵押,否,自置,22,0.25,0,1.0853276228
GOOD,A006160,20,0,0.53,0,1,50000,0,1,1,3,0,0,30970.63,保证,否,自置,16,0.83,0,2.6992126936
GOOD,A006161,20,0,0.34,0,2,20000,0,1,1,4,0,0,92124.9818,保证,否,自置,10,0.45,0,1.7509087216
GOOD,A006162,20,0,0.01,3,3,370000,0,1,1,5,1,0,92124.9818,保证,否,自置,10,1,0,2.1007564824
GOOD,A006163,20,0,0.17,0,0,450000,0,1,1,9,1,1,60248.94,抵押,否,自置,5,0.88,1.43,2.1772354826
GOOD,A006164,20,0,0.11,1,3,20000,0,0,1,7,2,0,92124.9818,抵押,否,自置,11,0.36,1.44,20
GOOD,A006165,20,0,0.22,4,2,180000,0,0,1,1,0,0,60549.01,保证,否,自置,35,0.67,0,3.0309141587
GOOD,A006166,20,0,0.08,0,0,185000,0,1,1,2,0,0,42779.02,保证,否,自置,3,0.6,0,5.9824100053
GOOD,A006167,20,0,0.07,1,1,50000,1,1,0.83,2,1,0,53632.95,保证,否,自置,7,0.6,0,1.643162865
GOOD,A006168,20,0,0.25,0,5,100000,0,0,1,6,0,2,44978.89,保证,否,自置,12,1,0,4.2012711366
GOOD,A006169,20,0,0.42,1,1,40000,0,0,0.6,3,0,0,89819.58,保证,否,自置,17,1,0,20
GOOD,A006170,20,0,0,2,2,50000,0,0,1,1,0,0,34762.2,保证,否,自置,11,0.49,0,1.037037037
GOOD,A006171,20,0,0.21,2,2,150000,0,0,0.94,3,0,0,84306.44,保证,否,自置,14,0.5,0,2.4056009625
GOOD,A006172,20,0,0,0,0,60000,0,0,1,0,0,0,37287.04,抵押,否,自置,10,1,3,3.3
GOOD,A006173,20,0,0.09,1,0,20000,0,0,1,1,0,0,92124.9818,保证,否,自置,1,1.03,0,1.4500777769
GOOD,A006174,20,0,0,1,0,490341.3188,0,0,1,1,0,0,92124.9818,保证,否,自置,9,0.65,0,0.9213557091
GOOD,A006175,20,0,0.1,0,2,50000,0,1,1,9,0,0,92124.9818,抵押,否,自置,7,0.52,1,2.2469217172
GOOD,A006176,20,0,0.56,3,4,183000,0,1,1,5,0,0,82413.04,保证,否,自置,15,0.6,0,1.3950118063
GOOD,A006177,20,0,0.56,1,3,20000,0,1,1,2,0,0,41862.76,保证,否,其他,16,1,0,1.742149242
GOOD,A006178,20,0,0,0,1,0,0,0,1,0,0,0,41838.19,抵押,否,自置,2,10,2.18,4
GOOD,A006179,10/MISS,0,0.32,3,2,50000,0,0,1,3,0,0,92124.9818,抵押,否,自置,12,0.26,1,3.2764413835
GOOD,A006180,20,0,0,0,0,50000,0,0,1,0,0,0,33959.22,抵押,否,自置,4,3.8,1.74,2.7894736842
GOOD,A006181,20,0,0.24,0,1,490341.3188,0,1,1,4,0,0,44956.66,保证,否,自置,5,1,0,6.9944471861
GOOD,A006182,20,0,0.04,0,0,100000,0,2,1,1,2,0,28677.67,质押,否,自置,7,0.42,0,4.6296590483
GOOD,A006183,20,0,0.07,4,2,100000,0,0,1,4,0,0,83758.52,保证,否,自置,14,0.67,0,1.8052548803
GOOD,A006184,20,0,0,2,1,20000,0,0,1,0,1,0,92124.9818,保证,否,自置,15,0.38,0,3.90625
GOOD,A006185,20,0,0,2,1,10000,0,0,1,2,0,0,37387.64,保证,否,自置,21,0.43,0,1.7931034483
GOOD,A006186,20,0,0,1,2,200000,0,1,1,1,0,0,92124.9818,抵押,否,其他,12,0.47,2.03,5.46875
GOOD,A006187,20,0,0,0,3,0,0,0,1,1,0,0,92124.9818,抵押,否,自置,10,10,0.36,2
GOOD,A006188,20,0,0.06,0,0,399000,0,0,1,1,0,0,33441.94,抵押,否,自置,6,0.63,0,1.7221874795
GOOD,A006189,20,0,0.39,0,2,70000,0,0,1,7,1,0,35648.39,抵押,否,其他,,0.4,0,1.1360848706
GOOD,A006190,20,0,0.19,1,1,140000,0,0,0.94,2,0,0,42730.95,保证,否,自置,8,1.43,0,6.5279703749
GOOD,A006191,20,0,0,2,3,18000,0,0,1,1,1,0,40167.08,保证,否,自置,13,1,0,2.6296296296
GOOD,A006192,20,0,0.05,0,4,20000,0,0,1,7,1,0,92124.9818,保证,否,自置,4,0.57,0,1.4048192324
GOOD,A006193,20,0,0,1,1,110000,0,0,1,1,0,0,77660.86,抵押,否,其他,12,0.75,2,2.8421052632
GOOD,A006194,20,0,0.72,0,0,490341.3188,1,0,0.64,3,0,0,61217.5,保证,否,自置,16,0.56,0,7.7107185156
GOOD,A006195,20,0,0.19,4,0,40000,0,0,1,10,0,0,92124.9818,保证,否,自置,11,1,0,8.3700421522
GOOD,A006196,20,0,0.65,0,1,51000,0,0,1,4,1,1,52662.04,保证,否,自置,13,0.2,0,2.9422048
GOOD,A006197,20,0,0,0,1,290000,0,0,1,3,0,0,40861.76,抵押,否,自置,11,0.88,0.5,2.5
GOOD,A006198,20,0,0.02,0,0,70000,1,1,0.93,0,0,0,77130.37,保证,否,自置,12,0.2,0,4.4430226772
GOOD,A006199,20,0,0,0,1,0,0,0,1,0,0,0,92124.9818,保证,否,自置,11,10,0,12.121212121
GOOD,A006200,20,0,0.37,2,1,100000,0,0,1,2,0,0,65547.26,保证,否,自置,13,0.71,2.32,1.517397604
GOOD,A006201,20,0,0.25,1,0,490341.3188,0,0,1,4,0,0,44956.66,保证,否,自置,4,1,0,3.7472214353
GOOD,A006202,20,0,0.03,2,0,486000,0,0,1,3,0,0,74685.11,保证,否,自置,,1,0,0
GOOD,A006203,20,0,0.1,1,1,305000,0,0,1,1,0,0,92124.9818,抵押,否,自置,15,1.67,1.44,0
GOOD,A006204,20,0,0.06,2,1,320000,0,0,1,2,0,0,92124.9818,抵押,否,自置,18,0.25,0,0
GOOD,A006205,20,0,0.13,0,0,420000,0,1,1,2,0,0,35954.31,保证,否,自置,2,1,0,6.2447412705
GOOD,A006206,20,0,0,1,1,20000,0,0,1,2,0,0,92124.9818,保证,否,自置,30,3,0,5.7685873499
GOOD,A006207,20,0,0,0,1,100000,0,0,1,1,0,0,40785.16,抵押,否,自置,5,1,1.49,2.705125
GOOD,A006208,20,0,0.03,0,0,230000,0,0,1,3,0,0,8713.7,抵押,否,自置,15,10,2.06,20
GOOD,A006209,20,0,0.08,0,0,336000,0,1,0.89,2,0,0,81821.13,保证,否,自置,3,1,0,1.6573669963
GOOD,A006210,20,0,0.14,1,1,173000,0,0,1,3,1,0,92124.9818,保证,否,自置,8,1.32,0,3.3551034815
GOOD,A006211,20,0,0.36,0,1,20000,1,2,0.98,0,0,0,34295.2,抵押,否,自置,8,0.33,2.02,5.5270889299
GOOD,A006212,20,0,0.05,2,0,321100,0,1,1,6,2,0,92124.9818,抵押,否,自置,10,0.63,1.06,3.2608695652
GOOD,A006213,20,0,0.25,1,0,0,0,0,1,2,0,0,41248,保证,否,自置,8,10,0,4.0520984081
GOOD,A006214,20,0,0.14,0,2,200000,0,0,1,6,0,0,92124.9818,保证,否,自置,8,0.67,2.3,3.8406570478
GOOD,A006215,20,0,0.24,1,0,165000,0,0,1,2,0,0,92124.9818,抵押,否,自置,1,1.67,3.6,4.4688048279
GOOD,A006216,20,0,0,0,1,490341.3188,0,0,1,0,0,0,43023.47,保证,否,自置,5,0.25,0,2.2464788732
GOOD,A006217,20,0,0.14,0,2,60000,0,1,1,0,0,0,31681.5,抵押,否,自置,13,0.98,0,0
GOOD,A006218,10/MISS,0,0.18,0,0,490341.3188,0,2,1,3,1,0,58089.24,抵押,否,自置,3,0.57,0,1.6055193758
GOOD,A006219,20,0,0.1,0,2,251000,0,0,1,8,0,1,87414.51,保证,否,自置,13,0.11,0,19.41600539
GOOD,A006220,20,0,0.31,1,1,490341.3188,0,1,1,2,1,0,51810.47,保证,否,自置,7,0.71,0,2.2780260041
GOOD,A006221,20,0,0.25,0,0,300000,0,0,1,4,1,0,44767.4,保证,否,自置,1,0.64,0,1.9964343682
GOOD,A006222,20,0,0,0,1,30000,0,0,1,0,0,0,62811.98,保证,否,自置,28,0.67,0,3.0142857143
GOOD,A006223,20,0,0.03,2,3,147000,0,1,1,6,1,0,92124.9818,保证,否,自置,6,0.25,0,1.9566276788
GOOD,A006224,20,0,0,0,0,130000,0,0,1,1,0,0,92124.9818,保证,否,自置,7,1,0,0
GOOD,A006225,10/MISS,0,0,0,0,80000,0,0,1,0,0,0,92124.9818,抵押,否,自置,14,0.18,4.86,4.5161290323
GOOD,A006226,20,0,0.39,0,1,200000,0,0,1,5,0,0,92124.9818,抵押,否,自置,6,0.3,2.03,3.2220949618
GOOD,A006227,20,0,0.16,0,3,4000,0,1,0.97,4,0,0,54739.15,保证,否,自置,17,0.5,0,3.8976117897
GOOD,A006228,20,0,0.03,0,0,0,0,0,1,3,0,0,43792.88,保证,否,自置,3,10,0,5.5621038762
GOOD,A006229,20,0,0.26,0,2,260000,0,0,1,1,0,0,35541.79,保证,否,自置,20,1,0,0
GOOD,A006230,20,0,0,0,1,400000,0,0,1,1,0,0,92124.9818,保证,否,自置,13,0.3,0,3.7373737374
GOOD,A006231,20,0,0.28,0,2,10000,0,0,1,5,2,1,49849.08,抵押,否,自置,14,0.96,0,1.9666080374
GOOD,A006232,20,0,0,0,1,200000,0,0,1,2,1,0,63212.25,保证,否,自置,18,0.47,0,1.7519836604
GOOD,A006233,20,0,0,0,1,90000,0,0,1,1,1,0,64243.89,保证,否,自置,11,0.25,0,2.5866217517
GOOD,A006234,20,0,0.07,0,1,265000,0,1,1,3,0,0,54826.64,抵押,否,自置,12,10,1.58,2.0505944752
GOOD,A006235,20,0,0,0,0,320000,0,0,1,1,1,0,43529.72,抵押,否,自置,6,0.41,10,6
GOOD,A006236,20,0,0,1,1,120000,0,0,1,0,0,0,92124.9818,保证,否,自置,15,0.2,0,3.8666666667
GOOD,A006237,20,0,0.05,0,1,100000,0,1,0.97,4,1,0,92124.9818,抵押,否,自置,9,0.56,0,1.2926673911
GOOD,A006238,20,0,0.02,0,0,145500,0,0,1,4,0,0,92124.9818,抵押,否,自置,12,0.94,1.86,13.303862111
GOOD,A006239,20,0,0,0,1,500,0,0,1,0,0,0,29971.25,保证,否,自置,11,1,0,4.0909090909
GOOD,A006240,20,0,0,0,0,0,0,0,1,2,0,0,29728.93,保证,否,其他,3,10,0,5.4998350049
GOOD,A006241,20,0,0,0,1,130000,0,0,1,0,0,0,58663.92,抵押,否,自置,10,0.44,0,4.4303797468
GOOD,A006242,20,0,0.34,4,3,104000,0,0,1,7,1,1,9165.09,质押,否,自置,8,0.93,0,7.3144275009
GOOD,A006243,20,0,0.24,0,1,80000,0,0,1,2,0,0,71763.96,抵押,否,自置,16,0.78,1,18.240237965
GOOD,A006244,20,0,0,0,0,408000,0,0,0.92,0,0,0,92124.9818,保证,否,自置,8,0.38,0,3.6428571429
GOOD,A006245,20,0,0.1,2,1,100000,0,0,1,0,0,0,58650.9,保证,否,自置,8,0.23,0,1.4342600458
GOOD,A006246,20,0,0.17,2,1,50000,0,0,1,4,1,0,92124.9818,保证,否,自置,2,1.11,0,1.1247893832
GOOD,A006247,20,0,0,0,1,490341.3188,0,0,1,2,0,0,92124.9818,抵押,否,自置,12,1,1.43,3.1166666667
GOOD,A006248,20,0,0,0,1,200000,0,0,1,1,1,0,92124.9818,抵押,否,自置,4,0.16,2,5.0458715596
GOOD,A006249,20,0,0.26,0,1,452000,0,0,1,2,1,0,90049.08,抵押,否,自置,11,0.91,2.46,1.6688838061
GOOD,A006250,20,0,0.48,1,0,150000,0,0,1,8,0,0,92124.9818,保证,否,自置,8,0.71,0,2.8866560767
GOOD,A006251,20,0,0.38,2,1,50000,0,0,1,4,0,0,35897.84,保证,否,自置,26,0.64,0,5.6151720812
GOOD,A006252,10/MISS,0,0,0,1,167000,0,1,1,1,3,0,92124.9818,抵押,否,其他,9,0.14,1.43,2.9411764706
GOOD,A006253,20,0,0,4,3,136000,0,0,1,2,3,0,56596.82,抵押,否,自置,2,0.18,1.43,1.6049382716
GOOD,A006254,20,0,0.23,0,1,1000,0,0,1,6,1,0,68377.51,保证,否,自置,16,0.42,0,2.1955917251
GOOD,A006255,10/MISS,0,0.05,0,1,100000,0,0,1,4,2,0,36880.8,抵押,否,自置,10,0.36,3.9,2.0469949913
GOOD,A006256,20,0,0,0,0,490341.3188,0,0,1,3,0,0,92124.9818,抵押,否,自置,12,1,2.43,3.1166666667
GOOD,A006257,20,0,0.36,0,3,11000,0,1,0.97,5,3,0,92124.9818,保证,否,自置,8,0.27,0,2.1090577541
GOOD,A006258,20,0,0.09,0,2,95000,0,1,1,1,1,0,52808.16,抵押,否,自置,8,0.56,1,3.8395914675
GOOD,A006259,20,0,0,3,3,300000,0,0,1,2,0,0,92124.9818,保证,否,自置,2,0.11,0,3.5263157895
GOOD,A006260,20,0,0.3,0,0,151500,0,0,0.93,4,0,0,49710.52,抵押,否,自置,11,1.67,0,10.458599956
GOOD,A006261,20,0,0.09,0,0,228000,0,0,1,0,0,0,92124.9818,抵押,否,自置,6,1.13,3.03,9.2333204682
GOOD,A006262,20,0,0,0,0,380000,0,0,1,0,0,0,92124.9818,保证,否,自置,5,0.7,0,4.1666666667
GOOD,A006263,20,0,0.17,0,3,80000,0,0,1,7,0,0,34509.52,抵押,否,自置,11,1,3.16,3.8398255183
GOOD,A006264,20,0,0.14,0,1,61000,0,0,1,6,3,0,52448.33,抵押,否,自置,13,0.43,0,12.438014947
GOOD,A006265,20,0,0,1,1,0,0,0,1,0,0,0,31350.27,保证,否,自置,6,10,0,12.5
GOOD,A006266,20,0,0.1,1,2,10000,0,0,1,4,1,0,70967.77,保证,否,自置,7,0.45,0,11.095040913
GOOD,A006267,20,0,0.03,0,1,310000,0,0,1,4,0,0,92124.9818,保证,否,自置,4,0.45,0,7.0191961197
GOOD,A006268,10/MISS,0,0,0,0,350000,0,0,1,1,0,0,44418.5,抵押,否,自置,9,0.84,0.9,3.2608695652
GOOD,A006269,20,0,0,0,0,50000,0,0,1,0,0,0,92124.9818,抵押,否,自置,15,0.64,1.2,6
GOOD,A006270,20,0,0.24,4,5,321000,1,0,0.99,11,1,0,37426.02,抵押,否,自置,13,0.31,8.81,2.2616880505
GOOD,A006271,20,0,0.32,0,1,93000,0,0,1,11,1,0,51314.43,抵押,否,自置,9,0.34,1,1.5951685161
GOOD,A006272,20,0,0,0,0,40000,0,0,1,2,0,0,31160.61,抵押,否,自置,16,0.37,2,10.389178632
GOOD,A006273,20,0,0.27,0,0,100000,0,0,1,1,0,0,86298.29,保证,否,其他,5,1,0,1.8468118196
GOOD,A006274,20,0,0,0,1,100000,0,0,1,2,0,0,92124.9818,抵押,否,自置,25,1,0,2.8598665396
GOOD,A006275,20,0,0.19,1,4,100000,0,0,1,3,0,1,48710.45,保证,否,自置,25,0.6,0,0
GOOD,A006276,20,0,0.19,1,2,230000,0,0,1,1,1,0,68382.46,保证,否,自置,12,0.6,0,3.115555971
GOOD,A006277,20,0,0.57,0,0,430000,0,0,1,0,0,0,92124.9818,抵押,否,其他,12,0.13,2.55,4.009361592
GOOD,A006278,20,0,0.2,2,3,198896,0,0,1,1,1,0,92124.9818,抵押,否,自置,27,0.2,1.8,0.9595363053
GOOD,A006279,20,0,0.37,1,2,60000,0,0,0.99,6,1,1,92124.9818,保证,否,自置,12,0.23,0,3.0197430803
GOOD,A006280,10/MISS,0,0.29,0,0,80000,0,0,1,2,0,0,58684.37,抵押,否,自置,14,0.38,2,2.7661222371
GOOD,A006281,10/MISS,0,0.13,0,1,50000,0,0,1,7,1,2,92124.9818,抵押,否,自置,9,0.32,6.62,6.0455926661
GOOD,A006282,10/MISS,0,0.18,1,0,60000,0,0,1,2,1,0,92124.9818,抵押,否,自置,14,0.5,1.08,5.3124150239
GOOD,A006283,20,0,0,0,0,151000,0,0,1,2,0,0,60386.09,保证,否,自置,4,0.6,0,2.3333333333
GOOD,A006284,20,0,0,0,1,100000,0,0,1,0,1,0,92124.9818,保证,否,自置,6,0.13,0,15
GOOD,A006285,20,0,0.35,0,0,440000,0,0,1,1,0,0,45690.98,抵押,否,自置,1,0.5,8.4,5.3333333333
GOOD,A006286,20,0,0.2,0,0,60000,0,0,1,2,0,0,92124.9818,抵押,否,自置,7,0.05,10,3.7142857143
GOOD,A006287,20,0,0.17,1,2,200001,0,0,1,0,0,0,92124.9818,抵押,否,自置,6,0.11,1.5,2.7089295199
GOOD,A006288,20,0,0,0,0,490341.3188,0,0,1,2,1,0,54319.17,保证,否,自置,17,0.65,0,6.89
GOOD,A006289,20,0,0.21,1,2,420000,0,0,1,4,0,0,54482.94,保证,否,自置,15,1,0,5.0507535134
GOOD,A006290,20,0,0.07,0,0,490341.3188,0,1,1,2,1,0,92124.9818,抵押,否,自置,10,0.56,2.6,2.4080045925
GOOD,A006291,20,0,0.26,0,1,336000,0,0,1,2,0,0,81821.13,保证,否,自置,3,1.25,0,2.1097046414
GOOD,A006292,20,0,0.21,0,1,250000,0,1,1,8,3,0,92124.9818,保证,否,自置,5,0.23,0,2.1826909253
GOOD,A006293,20,0,0,0,2,250000,0,0,1,0,0,0,92124.9818,保证,否,自置,8,8,0,20
GOOD,A006294,20,0,0.03,0,2,50000,0,0,1,4,1,0,35528.26,保证,否,自置,14,0.23,0,2.63375996
GOOD,A006295,20,0,0.11,0,3,80000,0,0,1,3,1,0,39121.8,保证,否,自置,21,0.6,0,15.505678955
GOOD,A006296,20,0,0.44,0,1,50000,0,0,1,4,0,0,92124.9818,抵押,否,自置,11,0.3,0,2.6549430816
GOOD,A006297,20,0,0.23,0,1,5000,0,0,0.96,6,0,0,32479.01,抵押,否,自置,14,1,2,12.419043361
GOOD,A006298,20,0,0,0,1,50000,0,0,1,0,0,0,47095.6,抵押,否,自置,9,1,0,1.7283950617
GOOD,A006299,20,0,0.11,0,0,490341.3188,0,0,1,1,0,0,34964.97,抵押,否,自置,16,0.57,2.58,1.8434602566
GOOD,A006300,10/MISS,0,0,0,0,200000,0,0,1,1,0,0,67822.25,抵押,否,自置,15,1,3.65,15
GOOD,A006301,20,0,0,0,0,0,0,0,1,0,0,0,92124.9818,抵押,否,自置,2,10,0.94,9.2
GOOD,A006302,20,0,0,0,1,140000,0,0,1,0,0,0,92124.9818,抵押,否,自置,7,1.11,2.28,9.4
GOOD,A006303,20,0,0.51,0,2,190000,0,0,1,2,0,0,79821.07,抵押,否,其他,8,0.75,1,3.577519938
GOOD,A006304,20,0,0,0,0,74000,0,0,1,0,0,0,92124.9818,抵押,否,自置,1,1.32,0.9,5.3704044682
GOOD,A006305,20,0,0.17,0,1,50000,0,1,1,3,0,0,92124.9818,抵押,否,自置,8,0.56,0,1.3678651507
GOOD,A006306,20,0,0.15,0,2,100000,0,0,1,5,0,0,72242.79,保证,否,自置,13,0.5,0,9.4855484879
GOOD,A006307,20,0,0,0,1,40000,0,0,1,1,0,0,92124.9818,抵押,否,其他,9,0.5,1.15,3.1818181818
GOOD,A006308,20,0,0.81,0,0,80000,0,0,1,2,0,0,92124.9818,抵押,否,自置,15,1,0,3.6769230769
GOOD,A006309,20,0,0.37,0,2,150000,0,0,1,0,0,0,92124.9818,抵押,否,自置,13,0.22,2.5,3.8302244715
GOOD,A006310,20,0,0.02,0,0,105000,0,1,1,3,0,0,69193.88,抵押,否,自置,4,0.7,1.43,2.9980581808
GOOD,A006311,20,0,0.15,0,0,100000,0,0,1,4,1,0,33089.08,抵押,否,自置,5,0.63,3.88,2.8753608372
GOOD,A006312,20,0,0.01,0,0,420000,0,2,0.95,2,0,0,92124.9818,抵押,否,自置,17,0.14,10,5.5617507279
GOOD,A006313,20,0,0,0,0,80000,0,0,1,3,0,0,92124.9818,抵押,否,自置,8,0.77,0.76,4.3902439024
GOOD,A006314,20,0,0.05,1,1,490000,0,0,1,5,0,0,92124.9818,保证,否,自置,8,0.3,0,1.7436783587
GOOD,A006315,20,0,0.08,0,1,490341.3188,0,1,1,4,0,0,71978.57,抵押,否,自置,5,0.71,1.8,2.6619925304
GOOD,A006316,20,0,0.04,0,0,80000,0,1,1,4,0,0,39121.8,保证,否,自置,20,0.6,0,9.5154934623
GOOD,A006317,20,0,0.18,0,2,150000,0,0,0.98,7,1,0,92124.9818,抵押,否,自置,10,0.23,1,1.6290568452
GOOD,A006318,20,0,0.31,0,0,490341.3188,0,0,1,2,1,0,92124.9818,抵押,否,自置,14,0.34,1,2.560076461
GOOD,A006319,20,0,0.16,0,0,194000,0,0,1,3,0,0,81454.69,抵押,否,自置,10,2.25,1.03,9.5813350343
GOOD,A006320,20,0,0.23,0,0,150000,0,2,1,0,0,0,92124.9818,抵押,否,自置,14,0.86,1,12.641877594
GOOD,A006321,20,0,0,0,1,250000,0,0,1,2,0,0,38564.74,保证,否,自置,20,1,0,20
GOOD,A006322,20,0,0.19,0,0,120000,0,2,1,7,1,0,48984.74,抵押,否,自置,25,0.5,0,2.4614103261
GOOD,A006323,20,0,0,0,0,0,0,0,1,2,0,0,92124.9818,抵押,否,自置,0,10,2.2,2.4860581857
GOOD,A006324,20,0,0,2,0,5000,0,0,1,0,0,0,34563.28,保证,否,自置,22,3,0,1.5714285714
